CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U64990TN2021PTC144277,GOPOINT FINTECH SERVICES INDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,24-06-2021,"NEW NO.127, OLD NO.112 , VALLUVAR KOTTAM HIGH ROAD   NUNGAMBAKKAM,CHENNAI,Chennai,Tamil Nadu,600034-India",Unlisted,Active,tamil nadu,Indian,64990,Finance
U29220TZ2022PTC039448,METROTECH ENGINEERS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,50000000,10000000,14-07-2022,"No.35C   SIDCO Industrial Estate, Kurichi Village,Coimbatore,Coimbatore,Tamil Nadu,641021-India",Unlisted,Active,tamil nadu,Indian,29220,Manufacturing (Machinery and Equipments)
U29256TZ2020PTC034234,GEN ENGINEERING SOLUTIONS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000,200000,02-08-2020,"D.NO-153N/B, K.K. NAGAR,   C.K.D. PALAYAM VILLAGE, METTUPALAYAM,,COIMBATORE,Coimbatore,Tamil Nadu,641301-India",Unlisted,Active,tamil nadu,Indian,29256,Manufacturing (Machinery and Equipments)
U29300TN2022PTC153834,SPJ ABO ENGINEERS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000,100000,13-07-2022,"S/O VELUSAMY, 3/208   THERKU KADU THANIKOTTAGAM,NAGAPATTINAM,Nagapattinam,Tamil Nadu,614716-India",Unlisted,Active,tamil nadu,Indian,29300,Manufacturing (Machinery and Equipments)
U29304TN2020PTC135822,BHUVANESWARI MACHINERY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,15-06-2020,"22/72 ,Thiruneermalai Road   Nagalkeni Chromepet,Chennai,Kancheepuram,Tamil Nadu,600044-India",Unlisted,Active,tamil nadu,Indian,29304,Manufacturing (Machinery and Equipments)
U29307TN2020PTC136458,INNOSOL LIFTING PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,17-07-2020,"No. 90/1, Kalaignar Nedusalai,   Srinivasa Nagar, Peerkankaranai,Chennai,Chennai,Tamil Nadu,600063-India",Unlisted,Active,tamil nadu,Indian,29307,Manufacturing (Machinery and Equipments)
U29307TZ2020PTC034010,MACSOFT ELECTRONIC CONTROLS INDIA PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000,1000000,03-07-2020,"1, BHARATH NAGAR   NEELIKONAMPALAYAM,COIMBATORE,Coimbatore,Tamil Nadu,641033-India",Unlisted,Active,tamil nadu,Indian,29307,Manufacturing (Machinery and Equipments)
U29308TN2020PTC137061,AWECUPS INDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,12-08-2020,"Plot no 27, door no 5/281 2nd floor   Nehru street 2nd main road Madiappakam,Kanchipuram,Kancheepuram,Tamil Nadu,600091-India",Unlisted,Active,tamil nadu,Indian,29308,Manufacturing (Machinery and Equipments)
U45201TN2020PTC136078,CROSS DISCIPLINARY ENGINEERS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,1500000,30-06-2020,"No 18/24  THAI ILLAM  KARAVILAI   ANANDHANADAR KUDI POST,NAGERCOIL,Kanyakumari,Tamil Nadu,629201-India",Unlisted,Active,tamil nadu,Indian,45201,Construction
U45201TN2021PTC144689,SNTR PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,12-07-2021,"17-A   KASTHURI BAI STREET,CHENNAI,Chennai,Tamil Nadu,600082-India",Unlisted,Active,tamil nadu,Indian,45201,Construction
U45201TN2022PTC154044,SHIVAM SAKTHI CONSTRUCTION PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,20-07-2022,"BHARATHIYAR STREET SRV NAGAR   THIRUPPARANKUNDRAM THIRUPPARANKUNDRAM,Madurai,Madurai,Tamil Nadu,625005-India",Unlisted,Active,tamil nadu,Indian,45201,Construction
U45201TN2022PTC154204,RSYMBOL HOUSING PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,400000,25-07-2022,"No.4A, First Floor, 2nd Cross Street,,Royal Nagar, Kovur,Sriperumbudur,Kanchipuram,Tamil Nadu,600122-India",Unlisted,Active,tamil nadu,Indian,45201,Construction
U80902TN2020PTC137406,RION TECH EDU SOFT PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,1000000,25-08-2020,"G S TOWERS, New No 24, Old No. 116   Second Floor, 4th Street, Abhiramapuram,Chennai,Chennai,Tamil Nadu,600018-India",Unlisted,Active,tamil nadu,Indian,80902,"Community, personal and Social Services"
U80902TN2021OPC145396,STUDENTS DREAMBOX ACADEMY (OPC) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,One Person Company,100000,25000,10-08-2021,"D.NO.91, G.S.T .ROAD WEST,,GUDUVANCHERY,Kancheepuram,Tamil Nadu,603202-India",Unlisted,Active,tamil nadu,Indian,80902,"Community, personal and Social Services"
U80903TN2022PTC153907,DE DRONE WORLD SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,1000000,14-07-2022,"DOOR NO 4C, CAS COLONY, SOOSAINAGAR,   VILANGUDI,MADURAI,Madurai,Tamil Nadu,625018-India",Unlisted,Active,tamil nadu,Indian,80903,"Community, personal and Social Services"
U80903TZ2021PTC036875,VANDE GURUM EDUCATIONAL RESEARCH AND DEVELOPMENT PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,60000,60000,24-08-2021,"14-34, NARAYANEEYAM   VELLAMCODE, CHITHARAL,KANNIYAKUMARI,Kanyakumari,Tamil Nadu,629151-India",Unlisted,Active,tamil nadu,Indian,80903,"Community, personal and Social Services"
U80904TN2020PTC137280,BLASTCORR INDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,200000,21-08-2020,"NO 146 PLOT NO 13A FIRST FLOOR, NSK STREET,,NEHRU NAGAR BYE PASS ROAD,Madurai North,Madurai,Tamil Nadu,625016-India",Unlisted,Active,tamil nadu,Indian,80904,"Community, personal and Social Services"
U80904TN2022PTC153322,MASK LEADERSHIP PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,20000,24-06-2022,"No  153/2E Plot No 108   Ayyappa Nagar 1st Street Vengambakkam,Chennai,Chennai,Tamil Nadu,600048-India",Unlisted,Active,tamil nadu,Indian,80904,"Community, personal and Social Services"
U25201TN2020PTC137283,REC POLYMERS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,21-08-2020,"SHED NO 5 DP NO 97 SIDCO INDUSTRIAL   ESTATE VENNAMALAI PO MANMANGALAM,KARUR,Karur,Tamil Nadu,639006-India",Unlisted,Strike Off,tamil nadu,Indian,25201,"Manufacturing (Metals and Chemicals, and products thereof)"
U60200TN2023PTC161248,METALIV MEDIA LABS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,12-06-2023,"Flat No. 4F, 309 310 BLOCK 1 4TH FLOOR, 4F,,VGN LA PARASIENNA MAIN ROAD, MAOGAPPAIR AMBATTUR TIRUVALLUR,Ambattur,Tiruvallur,Tamil Nadu,600037-India",Unlisted,Active,tamil nadu,Indian,60200,Business Services
U26107TN2024PTC170734,GROWTH SHINE SEMICONDUCTOR INDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,500000,01-06-2024,"SF /5/4A, NADU STREET,PALANIYAPURAM,Madurai North,Madurai,Tamil Nadu,625706-India",Unlisted,Active,tamil nadu,Indian,26107,Manufacturing (Machinery and Equipments)
U26305TN2023FTC162565,RECO TECHNOLOGY INDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,subsidiary of company incorporated outside India,Private,5000000,5000000,04-08-2023,"Iqrah Enclave, No. 40/44 Silanthi Kuttai, Kolathur Main Rd,Ambattur,Tiruvallur,Tamil Nadu,600099-India",Unlisted,Active,tamil nadu,Indian,26305,Manufacturing (Machinery and Equipments)
U26942TN2020PTC137207,CHAKZ CONCRETE INDUSTRIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000,100000,19-08-2020,"4/1157, Ottiyambakkam Main Road,   Sithalapakkam,,Chennai,Chennai,Tamil Nadu,600126-India",Unlisted,Active,tamil nadu,Indian,26942,"Manufacturing (Metals and Chemicals, and products thereof)"
U60231TN2022PTC153053,PRAGATI CARGO CARRIERS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,500000,16-06-2022,"NO.272/120, II FLOOR, THAMBU STREET   MANNADY,CHENNAI,Chennai,Tamil Nadu,600001-India",Unlisted,Active,tamil nadu,Indian,60231,"Transport, storage and Communications"
U26990TZ2020PTC034199,HM MORTAR INDIA PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000,50000,29-07-2020,"2/91, VINAYAKAR KOVIL STREET, PATTANAM PUDUR,   PATTANAM P/O,COIMBATORE,Coimbatore,Tamil Nadu,641016-India",Unlisted,Active,tamil nadu,Indian,26990,"Manufacturing (Metals and Chemicals, and products thereof)"
U51909TN2020OPC135788,HUNGREE HYPERMART (OPC) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,One Person Company,100000,100000,13-06-2020,"A.1301,Purvankara  Swanlake   Omr Padur,Chennai,Chennai,Tamil Nadu,603103-India",Unlisted,Active,tamil nadu,Indian,51909,Trading
U51909TN2020PTC135588,MURALIS SWEETS AND FOOD PRODUCTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,20000000,15151520,05-06-2020,"26, THIRUVALLUR HIGH ROAD, ANDERSONPET,   NEMAM,,THIRUVALLUR,Thiruvallur,Tamil Nadu,600124-India",Unlisted,Active,tamil nadu,Indian,51909,Trading
U52322TN2022PTC153835,MAYO WEAR CLOTHINGS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,1000000,13-07-2022,"NO 40-2   EDAYAKADU PERIYAR NAGAR SIVAKKOLLAI,PATTUKKOTTAI,Thanjavur,Tamil Nadu,614602-India",Unlisted,Active,tamil nadu,Indian,52322,Trading
U52330TZ2021PTC036578,GRAND GLOBAL FAMILY MART PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000,200000,14-07-2021,"72/1, GANDHIJI STREET 2 (WD-50)   KASIPALAYAM, KOLLAMPALAYAM POST,ERODE,Erode,Tamil Nadu,638002-India",Unlisted,Active,tamil nadu,Indian,52330,Trading
U52390TN2021PTC144052,LINGAM TRADING PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,150000,14-06-2021,"Old No 4, New No 514,V S Mani Nagar, Madhavaram-Red Hills High Road,Gummidipoondi,Tiruvallur,Tamil Nadu,600060-India",Unlisted,Active,tamil nadu,Indian,52390,Trading
U52390TN2022PTC153435,MALL NET INDIA INSURANCE BROKING PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,12400000,7324500,28-06-2022,"63/68 Cathedral Road,Chennai,Chennai,Tamil Nadu,600086-India",Unlisted,Active,tamil nadu,Indian,52390,Trading
U22300TN2021PTC144126,CLAPSHOT PRODUCTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000,10000,17-06-2021,"Elim Residency, F1, No.29, Anbu Nagar   Main Road, Anbu Nagar, Valasaravakkam,Chennai,Chennai,Tamil Nadu,600087-India",Unlisted,Active,tamil nadu,Indian,22300,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U22300TN2021PTC145818,JEWEL CINEMAS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,500000,31-08-2021,"V.G.N.Krona, Plot No.6, Flat No-F1   Matha Town Extn, Gerugambakkam,Chennai,Chennai,Tamil Nadu,600128-India",Unlisted,Active,tamil nadu,Indian,22300,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U22300TZ2020PTC034414,JANTA NEWS NETWORK PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000,100000,26-08-2020,"D.No.82/1, Kalarampatty Road,   Kalarampatty,,Salem,Salem,Tamil Nadu,636015-India",Unlisted,Active,tamil nadu,Indian,22300,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U23912TN2024PTC171326,GRA ASSOCIATE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,24-06-2024,"No.5, Thiruvalluvar Salai,Ganapathy Siva Nagar,Ambattur,Tiruvallur,Tamil Nadu,600110-India",Unlisted,Active,tamil nadu,Indian,23912,"Manufacturing (Metals and Chemicals, and products thereof)"
U24100TN2024PTC172060,BUMI NATURAL RESOURCES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,22-07-2024,"No.4/99,,GNT ROAD GUMMIDIPOONDI,Gummidipundi,Tiruvallur,Tamil Nadu,601201-India",Unlisted,Active,tamil nadu,Indian,24100,"Manufacturing (Metals and Chemicals, and products thereof)"
U52599TN2022PTC153162,SPICMART ECOMMERCE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,10000,20-06-2022,"TOWER NO-12, D.NO-303, GUGAR GOLD CITY,   OMR KANNAGAPATTU,THIRUPORUR,Kancheepuram,Tamil Nadu,603110-India",Unlisted,Active,tamil nadu,Indian,52599,Trading
U52609TN2022PTC153120,PHILANN CLOTHING STORES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,10000,17-06-2022,"11 A NEHRU STREET,   SRINIVASA NAGAR, PADI,,CHENNAI,Thiruvallur,Tamil Nadu,600050-India",Unlisted,Active,tamil nadu,Indian,52609,Trading
U74101TN2024PTC171578,VEYYIL TEXTILE INNOVATIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,1000,02-07-2024,"5, BARNABY ROAD, KILPAUK,,CHENNAI,Perambur Purasawalkam,Chennai,Tamil Nadu,600010-India",Unlisted,Active,tamil nadu,Indian,74101,"Community, personal and Social Services"
U27310TN2021PTC144418,BHUMA CAST FACTORY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,30-06-2021,"NO. 9, SIRUTHONDAR ST,   MANAVALANAGAR,THIRUVALLUR,Thiruvallur,Tamil Nadu,602002-India",Unlisted,Active,tamil nadu,Indian,27310,"Manufacturing (Metals and Chemicals, and products thereof)"
U85300TN2020PTC135982,LAMECH BIOSPHERE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,26-06-2020,"D2, SREE LAKSHI APT, 12, SREE RAMAPURAM   CHOOLAIMEDU, SRIRAMAPURAM,CHENNAI,Chennai,Tamil Nadu,600094-India",Unlisted,Strike Off,tamil nadu,Indian,85300,"Community, personal and Social Services"
U85300TN2021NPL144376,ROCKWAY COMMUNITY ASSOCIATION,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,20000,29-06-2021,"F1, 3/164, Ganga Flats Ganga Nagar,   Maduravoyal,Chennai,Chennai,Tamil Nadu,600095-India",Unlisted,Active,tamil nadu,Indian,85300,"Community, personal and Social Services"
U51909TN2021PTC145043,JIVIEX GLOBAL IMPEX (INDIA) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,26-07-2021,"103/14, Middle Street, Poraiyur Colony,   Cheyyur,,Chengalpattu,Kancheepuram,Tamil Nadu,603319-India",Unlisted,Active,tamil nadu,Indian,51909,Trading
U51909TN2021PTC145550,PHK EXPORTS AND IMPORTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,18-08-2021,"D. No.12,  N.N.13, Car Street,   Gandhi Salai, Velachery,,Chennai,Chennai,Tamil Nadu,600042-India",Unlisted,Active,tamil nadu,Indian,51909,Trading
U85300TN2022NPL154489,MARYAM FATHIMA FOUNDATION,ROC Chennai,Company limited by guarantee,Non-government company,Private,0,0,08-08-2022,"P 210-A, 13th ST, Balaji Nagar,,Kubera Nagar Ext. 12th Street,,Saidapet,Kanchipuram,Tamil Nadu,600091-India",Unlisted,Active,tamil nadu,Indian,85300,"Community, personal and Social Services"
U85300TZ2022NPL039531,LAGARAM WELFARE FOUNDATION,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000,300000,22-07-2022,"75/20B, Vinceet Road   RN Puram,Coimbatore,Coimbatore,Tamil Nadu,641045-India",Unlisted,Active,tamil nadu,Indian,85300,"Community, personal and Social Services"
U74140TN2020OPC136982,FINFORTUNE CONSULTING (OPC) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,One Person Company,100000,10000,07-08-2020,"BLOCK 47 & 95, (B 7 A), ASTA AVM, P.V.   RAJAMANNAR SALAI, KKNAGAR,CHENNAI,Chennai,Tamil Nadu,600078-India",Unlisted,Active,tamil nadu,Indian,74140,Business Services
U74140TZ2021OPC036443,SURENFXTRADES (OPC) PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,One Person Company,1000000,100000,25-06-2021,"NO19 NEW AGRAHARAM   A.S.PETTAI,NAMAKKAL,Namakkal,Tamil Nadu,637001-India",Unlisted,Active,tamil nadu,Indian,74140,Business Services
U63122TN2023PTC162836,THENPULAM MEDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,16-08-2023,"No.109 &110, Third Floor,,Chamiers Road,Chennai,Chennai,Tamil Nadu,600018-India",Unlisted,Active,tamil nadu,Indian,63122,Business Services
U63999TN2023PTC162612,METACODIFY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,10000,07-08-2023,"No 12 First Floor,Raghavaiah Road T Nagar,Chennai,Chennai,Tamil Nadu,600017-India",Unlisted,Active,tamil nadu,Indian,63999,Business Services
U63999TN2024PTC171715,SVINAK PATH PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,08-07-2024,"NO.17/9, B2,MADAVAM FLATS,CHINNAIAH STREET,Chennai,Chennai,Tamil Nadu,600017-India",Unlisted,Active,tamil nadu,Indian,63999,Business Services
U64200TZ2022PTC039148,POLLACHI DIGITAL PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,500000,100000,13-06-2022,"34, SHIVA TOWERS,   UDUMALAI ROAD,,POLLACHI,Coimbatore,Tamil Nadu,642001-India",Unlisted,Under process of striking off,tamil nadu,Indian,64200,"Transport, storage and Communications"
U64201TN2020PTC136499,PROUNICO NETWORKS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,1500000,19-07-2020,"Plot.No. 1830, 3rd Street,   Vasantha Colony, Anna Nagar,,Chennai,Chennai,Tamil Nadu,600040-India",Unlisted,Active,tamil nadu,Indian,64201,"Transport, storage and Communications"
U64203TN2022PTC153611,TN NETWORKS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,05-07-2022,"NO 166,BALAJI NAGAR   T.V PADI,PONNERI,Thiruvallur,Tamil Nadu,601204-India",Unlisted,Active,tamil nadu,Indian,64203,"Transport, storage and Communications"
U64990TN2023PTC163185,KABA INVESTMENT PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000,200000,28-08-2023,"H 992,T N H B COLONY,ELLIS NAGAR,Madurai South,Madurai,Tamil Nadu,625016-India",Unlisted,Active,tamil nadu,Indian,64990,Finance
U64990TZ2023PLN029306,SAINT MATHA AGRICULTURE DEVELOPMENT NIDHI LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Public,1000000,1000000,30-08-2023,"3/84 C, PATTAVAYAL,MOONANADU, PANTALUR,Gudalur,Nilgiris,Tamil Nadu,643240-India",Unlisted,Active,tamil nadu,Indian,64990,Finance
U64990TZ2023PTC028589,GOKOBU INVESTMENTS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,100000,10000,05-06-2023,"4/2 DR AVENUE,,KK PALAYAM,,Erode,Erode,Tamil Nadu,638002-India",Unlisted,Active,tamil nadu,Indian,64990,Finance
U64990TZ2023PTC029213,JEYAM CREDIT FINANCE PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000,100000,20-08-2023,"193/2 LAWERS COLONY,UDUMALAI ROAD DHARAPURAM,Dharapuram,Erode,Tamil Nadu,638656-India",Unlisted,Active,tamil nadu,Indian,64990,Finance
U64990TZ2024PTC031904,AJAN VARUN CHIT FUNDS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000,1000000,29-06-2024,"12TH WARD 22 A MOTTAI,MARIMUTHU MUTHALI STREET,Salem,Salem,Tamil Nadu,636502-India",Unlisted,Active,tamil nadu,Indian,64990,Finance
U65020TN2023PTC161369,RIB REINSURANCE BROKERS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,40000000,40000000,22-06-2023,"No 3,Nathan Harrington Road,Chetput Egmore Nungambakkam,Egmore Nungambakkam,Chennai,Tamil Nadu,600031-India",Unlisted,Active,tamil nadu,Indian,65020,Insurance
U85200TZ2020PTC033849,VINAITHEERTHAGOUNDER JAUNDICE TREATMENT PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000,100000,02-06-2020,"22/1, Thiruvalluvar Street, Yercaud Main Road,   Chinnakollapatti,,Salem,Salem,Tamil Nadu,636008-India",Unlisted,Active,tamil nadu,Indian,85200,"Community, personal and Social Services"
U17299TZ2021PTC036810,DLYT WEAVING MILLS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000,100000,14-08-2021,"S/O Karunakaran, No.E-13, Dec Industrial   Park,Thanerpanthampatti,E.Sithur Village,Vedasandur,Dindigul,Tamil Nadu,624702-India",Unlisted,Active,tamil nadu,Indian,17299,Manufacturing (Textiles)
U17299TZ2022PTC039769,VKT FABS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,100000,10000,24-08-2022,"12/369K, GREEN PARK, VALAYAKARANOOR   KATHERI, SANKARI,SALEM,Salem,Tamil Nadu,638183-India",Unlisted,Active,tamil nadu,Indian,17299,Manufacturing (Textiles)
U17300TZ2021PTC036828,RAINBOW COLOURS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,20000000,20000000,17-08-2021,"92/3Z1A, BHARATHIAR NAGAR   KALIYANUR VILLAGE,PALLIPALAYAM,Namakkal,Tamil Nadu,638008-India",Unlisted,Active,tamil nadu,Indian,17300,Manufacturing (Textiles)
U17302TZ2022PTC039438,ZOYCARE HYGIENE PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000,1500000,13-07-2022,"SF.NO.649/3B2,INDIRA NAGAR,PALLADAM ROAD   BEHIND TAMILNADU THEATRE,VEERAPANDI POST,TIRUPUR,Coimbatore,Tamil Nadu,641605-India",Unlisted,Active,tamil nadu,Indian,17302,Manufacturing (Textiles)
U18109TZ2021PTC036494,LABEL ZERO PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,10000000,1500000,05-07-2021,"NO 444/1, RAKKIYAPALAYAM,KANGAYAM ROAD,Tiruppur,Coimbatore,Tamil Nadu,641604-India",Unlisted,Active,tamil nadu,Indian,18109,Manufacturing (Textiles)
U18120TZ2024PTC031734,ELECTRO DIGI TECH PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000,400000,10-06-2024,"No.14A, Kurinji Nagar Extn,,Sheriff Colony,,Tiruppur,Coimbatore,Tamil Nadu,641604-India",Unlisted,Active,tamil nadu,Indian,18120,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U18200TN2023PTC162684,NAADHAS MEDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,09-08-2023,"NO 162I 2ND FLOOR,KUNRATHUR ROAD,Sriperumbudur,Kanchipuram,Tamil Nadu,600122-India",Unlisted,Active,tamil nadu,Indian,18200,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U15100TN2022PTC154820,KSMS FOODS AND BEVERAGES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,10000,24-08-2022,"C/O VACHLA NO.12 SUNAMI NAGAR   MAHATMA GANDHI SALAI MUTTUKADU,KANCHEEPURAM,Kancheepuram,Tamil Nadu,603112-India",Unlisted,Active,tamil nadu,Indian,15100,Manufacturing (Food stuffs)
U36911TN2022PTC155025,WARRS INTERIMS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,31-08-2022,"12/10, 2ND FLOOR, LOOP STREET   CIT COLONY, MYLAPORE,CHENNAI,Chennai,Tamil Nadu,600004-India",Unlisted,Active,tamil nadu,Indian,36911,Manufacturing (Others)
U36999TN2020PTC135698,JC INDUSTRIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,1500000,10-06-2020,"1-199A CHRISTOPHER NAGER,PERUVILAI,NAGERCOIL,Kanyakumari,Tamil Nadu,629004-India",Unlisted,Active,tamil nadu,Indian,36999,Manufacturing (Others)
U36999TN2020PTC136538,TAMCO PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,20-07-2020,"NO.4/298,   MMDA,,MOGAPPAIR,Chennai,Tamil Nadu,600050-India",Unlisted,Active,tamil nadu,Indian,36999,Manufacturing (Others)
U36999TZ2021PTC036562,NATURE COCO EXPORTS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000,20000,13-07-2021,"SF NO 79 /1C1 Plot No.145, KLS Nagar ,   Makkenam Patti P O,Pollachi,Coimbatore,Tamil Nadu,642003-India",Unlisted,Active,tamil nadu,Indian,36999,Manufacturing (Others)
U37100TN2020PTC135539,AADHIN INFRATECH PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,200000,02-06-2020,"NO. 12/16, SECOND STREET,   Dr. AMBEDKAR NAGAR,,CHENNAI,Chennai,Tamil Nadu,600057-India",Unlisted,Active,tamil nadu,Indian,37100,Manufacturing (Others)
U39000TN2023PTC161047,M ASQUARE PYRO VENTURE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,1000000,07-06-2023,"F8/102-4 DEVA SAHAYA STREET,VADASERY,Agastheeswaram,Kanyakumari,Tamil Nadu,629001-India",Unlisted,Active,tamil nadu,Indian,39000,Construction
U39000TN2023PTC161728,ANNA GREEN ENVIRO PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,20000000,700000,06-07-2023,"NO.13/7, 1ST FLOOR, DHANDAPANI STREET,,Chennai,Chennai,Tamil Nadu,600017-India",Unlisted,Active,tamil nadu,Indian,39000,Construction
U39000TZ2023PTC028702,SEEDY BIO PRODUCTS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000,10000,20-06-2023,"SF No. 40/1 & 41/2A,,Nehru Gardens,,Coimbatore South,Coimbatore,Tamil Nadu,641105-India",Unlisted,Active,tamil nadu,Indian,39000,Construction
